NPI,Gender,State,Credentials,Specialty,Total Opiod Drug Prescriptinons,Total Non-Opiod Drug Prescriptions),Region,NE,MW,S,W,Opioid.Prescriber,Med.Doc
1700884111,M,OH,M.D.,Psychiatry,0,6276,MW,0,1,0,0,0,1
1366425894,F,TX,MDPHD,Dermatology,0,296,S,0,0,1,0,0,1
1639295546,M,TN,D.D.S.,Dentist,100,0,S,0,0,1,0,1,1
1578638110,F,NC,PA-C,Physician Assistant,15,0,S,0,0,1,0,1,0
1750379103,M,MN,PA-C,Physician Assistant,0,245,MW,0,1,0,0,1,0
1508979501,M,CA,M.D.,Orthopedic Surgery,14,0,W,0,0,0,1,1,1
1164702320,F,OH,C.N.P.,Nurse Practitioner,0,135,MW,0,1,0,0,0,0
1669638144,M,IL,MD,Interventional Pain Management,854,314,MW,0,1,0,0,1,1
1356420459,M,TX,M.D.,Plastic and Reconstructive Surgery,18,28,S,0,0,1,0,1,1
1316047434,F,NY,,Family Practice,64,3757,NE,1,0,0,0,1,1
1881607653,M,CA,M.D.,Infectious Disease,0,73,W,0,0,0,1,0,1
1720129562,F,IN,PA,Physician Assistant,41,26,MW,0,1,0,0,1,0
1477655082,F,CA,M.D.,Family Practice,78,1620,W,0,0,0,1,1,1
1659474542,M,CA,M.D.,Internal Medicine,306,6629,W,0,0,0,1,1,1
1699020347,F,FL,D.D.S,Dentist,0,107,S,0,0,1,0,1,1
1073577037,M,SC,M.D.,Orthopedic Surgery,43,25,S,0,0,1,0,1,1
1801064670,M,VA,MD,Psychiatry & Neurology,0,199,S,0,0,1,0,0,1
1922198480,F,TN,M.D.,Hand Surgery,98,173,S,0,0,1,0,1,1
1730109547,M,SD,P.A.,Physician Assistant,297,146,MW,0,1,0,0,1,0
1841292612,M,IN,D.O.,Pain Management,640,494,MW,0,1,0,0,1,1
1184814923,F,MD,NURSE PRACTITIONER,Nurse Practitioner,0,302,S,0,0,1,0,0,0
1952532046,M,PR,M.D.,General Practice,11,197,O,0,0,0,0,1,1
1477535276,M,MO,D.D.S.,Dentist,0,14,MW,0,1,0,0,0,1
1699789578,M,CT,D.D.S.,Dentist,0,11,NE,1,0,0,0,0,1
1790768992,M,SC,M.D.,Internal Medicine,0,389,S,0,0,1,0,1,1
1972660124,F,CO,P.A.,Physician Assistant,37,537,W,0,0,0,1,1,0
1689672339,M,NY,MD,Cardiology,0,3328,NE,1,0,0,0,0,1
1023137551,F,NY,N.P.,Nurse Practitioner,358,9103,NE,1,0,0,0,1,0
1548288392,M,NY,MD,Internal Medicine,0,1795,NE,1,0,0,0,1,1
1851305734,F,AZ,M.D.,Psychiatry,0,127,W,0,0,0,1,0,1
1245469592,F,MI,NP,Nurse Practitioner,44,281,MW,0,1,0,0,1,0
1437150083,M,TX,M.D.,Internal Medicine,88,3099,S,0,0,1,0,1,1
1457368292,M,NY,MD,Dermatology,0,353,NE,1,0,0,0,0,1
1093789034,M,MO,M.D.,Nephrology,0,1761,MW,0,1,0,0,0,1
1053462069,M,MI,M.D.,Infectious Disease,0,48,MW,0,1,0,0,0,1
1861517278,F,FL,MD,Psychiatry,0,1641,S,0,0,1,0,0,1
1932325149,F,TX,DMD,Dentist,0,27,S,0,0,1,0,0,1
1255314456,F,NY,MD,Family Practice,41,3506,NE,1,0,0,0,1,1
1568564995,M,NY,MD,Urology,0,1176,NE,1,0,0,0,0,1
1235133190,M,MI,M.D.,Family Practice,648,13839,MW,0,1,0,0,1,1
1154577914,F,KS,M.D.,Physical Medicine and Rehabilitation,0,24,MW,0,1,0,0,0,1
1619141363,M,TX,M.D.,Ophthalmology,19,13,S,0,0,1,0,1,1
1124294913,M,OH,"M.D.,PH.D.",Neurosurgery,33,37,MW,0,1,0,0,1,1
1407961410,M,TX,PAC,Physician Assistant,462,9457,S,0,0,1,0,1,0
1588629828,M,FL,OD,Optometry,0,83,S,0,0,1,0,0,1
1255578241,F,WV,FNP-BC,Nurse Practitioner,61,23,S,0,0,1,0,1,0
1992952741,F,CA,M.D.,Colon & Rectal Surgery,0,11,W,0,0,0,1,0,1
1992947923,F,NY,D.O.,Internal Medicine,0,75,NE,1,0,0,0,0,1
1750369229,M,OH,M.D.,Emergency Medicine,64,104,MW,0,1,0,0,1,1
1609830397,M,MI,DO,Rheumatology,107,957,MW,0,1,0,0,1,1
1184681744,F,TX,M.D.,Nephrology,0,1057,S,0,0,1,0,0,1
1033174016,F,WI,MD,Obstetrics/Gynecology,15,29,MW,0,1,0,0,1,1
1891998688,F,CO,D.O.,Orthopedic Surgery,48,43,W,0,0,0,1,1,1
1952305542,M,MI,MD,Family Practice,440,6413,MW,0,1,0,0,1,1
1417099375,F,PR,D.M.D,Dentist,0,85,O,0,0,0,0,0,1
1376831115,M,FL,PA,Physician Assistant,0,31,S,0,0,1,0,0,0
1275954778,F,IL,APN,Nurse Practitioner,0,260,MW,0,1,0,0,0,0
1073580452,F,PA,P.A.,Physician Assistant,0,3844,NE,1,0,0,0,0,0
1669663290,M,UT,DO,Physical Medicine and Rehabilitation,262,563,W,0,0,0,1,1,1
1477594547,M,GA,M.D.,Vascular Surgery,146,324,S,0,0,1,0,1,1
1306911797,F,MS,M.D.,Family Practice,0,36,S,0,0,1,0,0,1
1083925770,F,KY,RNC-OB,Nurse Practitioner,0,118,S,0,0,1,0,0,0
1447368568,F,NY,DO,Internal Medicine,225,5919,NE,1,0,0,0,1,1
1316925704,F,FL,MD,Hospice and Palliative Care,874,168,S,0,0,1,0,1,0
1891028833,F,IN,MS,Nurse Practitioner,0,12,MW,0,1,0,0,1,0
1013279462,M,GA,DMD,Dentist,59,62,S,0,0,1,0,1,1
1891741542,M,NY,M.D,Psychiatry,0,613,NE,1,0,0,0,0,1
1316267149,M,NC,PA,Physician Assistant,73,53,S,0,0,1,0,1,0
1538161252,M,GA,D.O.,Internal Medicine,409,8828,S,0,0,1,0,1,1
1396170064,F,CA,N.P,Nurse Practitioner,0,108,W,0,0,0,1,0,0
1760581193,F,TN,MD,Infectious Disease,0,29,S,0,0,1,0,0,1
1851449334,M,PA,DMD,Dentist,57,547,NE,1,0,0,0,1,1
1144524935,F,OH,FNP-BC,Nurse Practitioner,0,45,MW,0,1,0,0,0,0
1194041905,F,MO,MD,Critical Care (Intensivists),0,22,MW,0,1,0,0,0,1
1386653194,F,CA,N.P.,Nurse Practitioner,0,2643,W,0,0,0,1,0,0
1487724142,M,NC,MD,Orthopedic Surgery,81,111,S,0,0,1,0,1,1
1881788669,M,CA,MD,Family Practice,832,17129,W,0,0,0,1,1,1
1215097472,F,AZ,MD,Internal Medicine,165,6314,W,0,0,0,1,1,1
1053422915,F,IN,M.D,Internal Medicine,0,43,MW,0,1,0,0,0,1
1790822823,M,NY,D.D.S,Dentist,0,15,NE,1,0,0,0,0,1
1285631101,F,NY,M.D.,Nephrology,138,10536,NE,1,0,0,0,1,1
1447291703,F,NY,MD,Obstetrics/Gynecology,0,327,NE,1,0,0,0,1,1
1306801576,M,LA,M.D.,Internal Medicine,709,17122,S,0,0,1,0,1,1
1346291432,F,TN,M.D.,Family Practice,1322,54958,S,0,0,1,0,1,1
1275538092,M,CO,M.D.,Family Practice,450,2409,W,0,0,0,1,1,1
1720282189,F,IN,NP-C,Nurse Practitioner,157,4052,MW,0,1,0,0,1,0
1700912268,M,MD,MD,Psychiatry & Neurology,0,11,S,0,0,1,0,0,1
1235271438,M,GA,PA-C,Physician Assistant,0,194,S,0,0,1,0,0,0
1235181082,M,MA,M.D.,Emergency Medicine,12,22,NE,1,0,0,0,1,1
1013203553,F,NC,M.D.,Student in an Organized Health Care Education/Training Program,0,15,S,0,0,1,0,0,0
1184626749,M,TX,D.O.,Family Practice,398,6712,S,0,0,1,0,1,1
1194093476,F,CA,,Nurse Practitioner,0,72,W,0,0,0,1,0,0
1952445389,M,NY,M.D.,Dermatology,0,399,NE,1,0,0,0,0,1
1265471452,M,TN,M.D.,Emergency Medicine,118,257,S,0,0,1,0,1,1
1215973805,M,NH,MD,Internal Medicine,149,4386,NE,1,0,0,0,1,1
1710238134,F,TX,PA-C,Physician Assistant,0,15,S,0,0,1,0,0,0
1740269703,M,NV,M.D.,Plastic and Reconstructive Surgery,0,12,W,0,0,0,1,1,1
1073719159,M,TX,O.D.,Optometry,0,16,S,0,0,1,0,0,1
1588686158,M,NM,"CNP, CNS, APRN BC",Nurse Practitioner,0,290,W,0,0,0,1,0,0
1548541550,F,NM,CFNP,Nurse Practitioner,0,2059,W,0,0,0,1,1,0
1396724985,M,CA,M.D.,Pulmonary Disease,23,237,W,0,0,0,1,1,1
1801876115,M,TX,MD,Orthopedic Surgery,538,1084,S,0,0,1,0,1,1
1881667525,M,PA,M.D.,Medical Oncology,128,178,NE,1,0,0,0,1,1
1750695037,M,KY,DDS,Dentist,0,20,S,0,0,1,0,0,1
1942591227,F,MN,M.D.,Internal Medicine,113,1683,MW,0,1,0,0,1,1
1598830978,M,GA,MD,Internal Medicine,12,34,S,0,0,1,0,1,1
1811971476,F,NC,MD,Emergency Medicine,13,0,S,0,0,1,0,1,1
1326017955,F,IN,MD,Obstetrics/Gynecology,0,142,MW,0,1,0,0,0,1
1851320352,M,CA,M.D.,Orthopaedic Surgery,0,65,W,0,0,0,1,0,1
1992783641,F,NV,M.D.,Obstetrics/Gynecology,0,27,W,0,0,0,1,0,1
1174664676,F,NE,APRN,Nurse Practitioner,20,496,MW,0,1,0,0,1,0
1568440295,M,ID,M.D.,Psychiatry,118,8714,W,0,0,0,1,1,1
1669792735,F,FL,ARNP,Hematology/Oncology,0,58,S,0,0,1,0,0,1
1174702021,F,IL,FNP-BC,Nurse Practitioner,146,1378,MW,0,1,0,0,1,0
1760445027,F,OH,"MD, MPH",Family Practice,515,5383,MW,0,1,0,0,1,1
1912939422,F,FL,M.D.,Obstetrics/Gynecology,0,44,S,0,0,1,0,0,1
1174671283,M,ID,DDS,Dentist,11,64,W,0,0,0,1,1,1
1144437062,F,LA,MD,Internal Medicine,452,12322,S,0,0,1,0,1,1
1194986208,M,TX,MD,Internal Medicine,269,7425,S,0,0,1,0,1,1
1629007125,M,WI,M.D.,Internal Medicine,480,10839,MW,0,1,0,0,1,1
1568401693,M,SC,M.D.,Family Practice,96,9057,S,0,0,1,0,1,1
1396099768,F,WA,PA-C,Physician Assistant,0,12,W,0,0,0,1,1,0
1487768883,F,GA,M.D.,Dermatology,25,25,S,0,0,1,0,1,1
1780691303,F,GA,N.P.,Nurse Practitioner,91,2233,S,0,0,1,0,1,0
1821005968,F,AZ,ARNP,Nurse Practitioner,12,586,W,0,0,0,1,1,0
1083797716,F,WI,MD,Family Practice,119,6349,MW,0,1,0,0,1,1
1629315064,M,AZ,DMD,Dentist,34,40,W,0,0,0,1,1,1
1184894545,F,CA,"MSN, FNP-BC",Nurse Practitioner,0,428,W,0,0,0,1,0,0
1245341916,M,MS,MD,Emergency Medicine,0,43,S,0,0,1,0,0,1
1710270590,M,SD,D.M.D.,Oral Surgery (dentists only),22,63,MW,0,1,0,0,1,1
1184623241,M,AL,MD,Emergency Medicine,449,6038,S,0,0,1,0,1,1
1245354299,F,GA,M.D.,Plastic and Reconstructive Surgery,29,102,S,0,0,1,0,1,1
1659481091,M,CA,D.D.S.,Dentist,19,35,W,0,0,0,1,1,1
1629042288,M,IA,M.D.,Psychiatry,0,890,MW,0,1,0,0,0,1
1467408039,M,TX,M.D.,Allergy/Immunology,0,251,S,0,0,1,0,0,1
1134222425,F,IL,PA-C,Physician Assistant,0,32,MW,0,1,0,0,1,0
1720260508,F,CA,NP,Nurse Practitioner,0,14,W,0,0,0,1,1,0
1831388339,M,CA,M.D.,Emergency Medicine,38,50,W,0,0,0,1,1,1
1659696052,F,MA,MD,Psychiatry & Neurology,0,90,NE,1,0,0,0,0,1
1841263589,M,OH,,Family Practice,678,14307,MW,0,1,0,0,1,1
1851440929,M,NJ,DMD,Dentist,0,20,NE,1,0,0,0,0,1
1518996917,F,MN,NP,Nurse Practitioner,74,2612,MW,0,1,0,0,1,0
1942344726,F,CO,M.D.,Internal Medicine,494,3970,W,0,0,0,1,1,1
1700957669,M,TX,DDS,Dentist,46,60,S,0,0,1,0,1,1
1407807696,M,MN,MD,General Surgery,14,0,MW,0,1,0,0,1,1
1275826646,M,NC,NP,Nurse Practitioner,41,12,S,0,0,1,0,1,0
1720027311,M,ID,MD,Orthopedic Surgery,25,43,W,0,0,0,1,1,1
1770666414,M,IL,M.D.,Emergency Medicine,66,85,MW,0,1,0,0,1,1
1114078623,F,TX,M.D.,Psychiatry,0,192,S,0,0,1,0,0,1
1073884987,F,GA,FNP,Nurse Practitioner,0,497,S,0,0,1,0,1,0
1366417479,M,GA,MD,General Surgery,21,11,S,0,0,1,0,1,1
1467656181,M,IL,M.D.,Psychiatry,0,41,MW,0,1,0,0,0,1
1285606897,M,AL,M.D.,Plastic and Reconstructive Surgery,35,25,S,0,0,1,0,1,1
1902826571,M,SC,M.D.,Ophthalmology,0,789,S,0,0,1,0,0,1
1902941685,M,AL,MD,Plastic and Reconstructive Surgery,39,30,S,0,0,1,0,1,1
1497726822,F,GA,MD,Family Practice,118,3927,S,0,0,1,0,1,1
1952404253,M,CA,MD,Nephrology,30,392,W,0,0,0,1,1,1
1891722435,F,WI,MD,Family Practice,88,1437,MW,0,1,0,0,1,1
1104802909,M,TN,M.D.,Family Practice,83,769,S,0,0,1,0,1,1
1891723664,M,CA,M.D.,Orthopedic Surgery,47,30,W,0,0,0,1,1,1
1720113905,M,NC,M.D.,Psychiatry,0,416,S,0,0,1,0,0,1
1194708800,M,CT,MD,Internal Medicine,52,6090,NE,1,0,0,0,1,1
1326155276,M,FL,DMD,Dentist,0,99,S,0,0,1,0,1,1
1164476958,M,OH,MD,Ophthalmology,0,1017,MW,0,1,0,0,0,1
1336149483,M,NE,DPM,Podiatry,14,27,MW,0,1,0,0,1,0
1447489125,M,NY,M.D.,Student in an Organized Health Care Education/Training Program,0,43,NE,1,0,0,0,0,0
1407075971,M,IL,D.D.S.,Dentist,0,19,MW,0,1,0,0,0,1
1316969660,M,FL,M.D.,Obstetrics/Gynecology,0,12,S,0,0,1,0,0,1
1508078098,M,MI,MD,Emergency Medicine,37,0,MW,0,1,0,0,1,1
1659333920,M,PA,MD,Gastroenterology,0,388,NE,1,0,0,0,0,1
1578562039,F,SC,P.A.,Physician Assistant,17,199,S,0,0,1,0,1,0
1306059167,M,NY,D.D.S.,Dentist,11,29,NE,1,0,0,0,1,1
1548420060,M,NY,DDS,Dentist,0,29,NE,1,0,0,0,0,1
1285662957,M,AR,MD,Family Practice,18,0,S,0,0,1,0,1,1
1235119470,M,FL,M.D.,Emergency Medicine,114,158,S,0,0,1,0,1,1
1700898301,F,PA,M.D.,Internal Medicine,0,2146,NE,1,0,0,0,0,1
1679677140,M,IN,DDS,Dentist,0,12,MW,0,1,0,0,0,1
1366718611,F,NY,M.D.,Student in an Organized Health Care Education/Training Program,0,277,NE,1,0,0,0,1,0
1134430622,M,CA,M.D.,Internal Medicine,0,11,W,0,0,0,1,0,1
1518160639,F,OR,ND,Naturopath,30,24,W,0,0,0,1,1,0
1013998756,M,NJ,D.O.,Dermatology,0,316,NE,1,0,0,0,0,1
1871506212,F,FL,MD,Geriatric Medicine,404,9779,S,0,0,1,0,1,1
1245414655,M,CA,PA-C,Physician Assistant,469,2486,W,0,0,0,1,1,0
1902846223,M,GA,M.D.,Ophthalmology,64,151,S,0,0,1,0,1,1
1750327961,M,WI,M.D.,Pulmonary Disease,0,990,MW,0,1,0,0,0,1
1881940245,F,NH,"FNP-BC, ARNP",Nurse Practitioner,0,91,NE,1,0,0,0,0,0
1609841618,M,FL,MD,Urology,54,978,S,0,0,1,0,1,1
1942290804,F,NY,P.A.,Physician Assistant,66,50,NE,1,0,0,0,1,0
1265591929,M,CA,MD,Vascular Surgery,20,0,W,0,0,0,1,1,1
1699852699,F,AZ,"APRN-BC, MSN",Nurse Practitioner,502,2784,W,0,0,0,1,1,0
1285767764,M,CA,,Psychiatry & Neurology,0,383,W,0,0,0,1,0,1
1326073545,M,OH,DMD,Dentist,0,47,MW,0,1,0,0,0,1
1487639720,F,MD,M.D.,Physical Medicine and Rehabilitation,249,209,S,0,0,1,0,1,1
1750683181,M,NY,M.D.,Plastic and Reconstructive Surgery,0,16,NE,1,0,0,0,1,1
1437172400,F,IL,,Physician Assistant,0,11,MW,0,1,0,0,0,0
1578829362,F,VA,M.D.,Student in an Organized Health Care Education/Training Program,11,0,S,0,0,1,0,1,0
1134108590,F,MA,MD,Obstetrics/Gynecology,0,31,NE,1,0,0,0,0,1
1194791459,M,IL,M.D.,Hand Surgery,84,28,MW,0,1,0,0,1,1
1356543276,M,NJ,M.D.,Gastroenterology,0,179,NE,1,0,0,0,1,1
1073534855,M,OH,NP,Nurse Practitioner,0,1703,MW,0,1,0,0,0,0
1932160215,F,IN,MD,Internal Medicine,187,7379,MW,0,1,0,0,1,1
1932285400,F,WI,OD,Optometry,0,128,MW,0,1,0,0,0,1
1689014698,M,OH,MD,Internal Medicine,11,38,MW,0,1,0,0,1,1
1679702815,M,NE,P.A.C,Physician Assistant,162,3777,MW,0,1,0,0,1,0
1508890989,M,AR,M.D.,Internal Medicine,237,3333,S,0,0,1,0,1,1
1194990366,F,AR,P.A.C.,Physician Assistant,71,1560,S,0,0,1,0,1,0
1396035788,M,LA,MD,Emergency Medicine,11,0,S,0,0,1,0,1,1
1083949721,F,CA,D.O.,Family Practice,377,2652,W,0,0,0,1,1,1
1497745616,F,PA,M.D.,Internal Medicine,65,2256,NE,1,0,0,0,1,1
1215910682,F,CA,M.D.,Emergency Medicine,31,0,W,0,0,0,1,1,1
1720051683,M,WI,MD,Cardiology,0,600,MW,0,1,0,0,0,1
1841212693,M,AZ,MD,Allergy/Immunology,0,112,W,0,0,0,1,0,1
1790861128,F,NC,MD,Medical Oncology,15,211,S,0,0,1,0,1,1
1083617146,M,NY,DO,Emergency Medicine,0,170,NE,1,0,0,0,0,1
1730380965,F,OK,MD,Cardiac Electrophysiology,0,739,S,0,0,1,0,0,1
1992877047,M,MS,M.D.,Internal Medicine,513,14727,S,0,0,1,0,1,1
1669739660,F,OH,MD,Student in an Organized Health Care Education/Training Program,0,75,MW,0,1,0,0,0,0
1376624080,F,VT,MD,Psychiatry,0,4458,NE,1,0,0,0,0,1
1750698734,M,KY,ARNP,Nurse Practitioner,88,1057,S,0,0,1,0,1,0
1053533851,M,WA,D.O.,Family Practice,21,75,W,0,0,0,1,1,1
1952467649,F,NY,M.D.,Medical Oncology,20,106,NE,1,0,0,0,1,1
1386710218,F,CA,M.D.,General Practice,31,379,W,0,0,0,1,1,1
1093712176,M,FL,MD,Internal Medicine,91,4103,S,0,0,1,0,1,1
1396815940,M,CA,MD,Internal Medicine,441,5559,W,0,0,0,1,1,1
1891760096,M,VA,MD,Internal Medicine,0,14,S,0,0,1,0,0,1
1497856355,M,OH,M.D.,Internal Medicine,0,257,MW,0,1,0,0,0,1
1871914481,M,NJ,"RN, ACNP-BC",Nurse Practitioner,30,77,NE,1,0,0,0,1,0
1508821349,M,PA,DO,Family Practice,0,11,NE,1,0,0,0,1,1
1689681496,M,CA,M.D.,Family Practice,298,3588,W,0,0,0,1,1,1
1043647985,F,NC,FNP,Nurse Practitioner,0,118,S,0,0,1,0,0,0
1396744850,M,CA,M.D.,Family Practice,91,1543,W,0,0,0,1,1,1
1326084963,M,CA,M.D.,Family Practice,0,11,W,0,0,0,1,0,1
1780658708,F,TX,MD,Rheumatology,1120,3411,S,0,0,1,0,1,1
1063466621,F,RI,M.D.,Dermatology,0,39,NE,1,0,0,0,0,1
1740204791,M,GA,M.D.,Family Practice,162,1355,S,0,0,1,0,1,1
1013222603,F,AL,M.B.B.S.,Family Practice,0,107,S,0,0,1,0,1,1
1346527066,F,FL,ARNP,Nurse Practitioner,0,204,S,0,0,1,0,0,0
1871656389,F,IL,MD,Gastroenterology,21,137,MW,0,1,0,0,1,1
1194141168,F,TX,PA-C,Physician Assistant,0,205,S,0,0,1,0,1,0
1194881664,M,FL,M.D.,General Practice,35,151,S,0,0,1,0,1,1
1962441758,M,CA,M.D.,Emergency Medicine,15,0,W,0,0,0,1,1,1
1447351390,M,HI,MD,Emergency Medicine,26,11,W,0,0,0,1,1,1
1396949632,M,TX,D.D.S.,Dentist,17,77,S,0,0,1,0,1,1
1699775742,M,OR,MD,Internal Medicine,107,3442,W,0,0,0,1,1,1
1275501819,M,PA,DO,Internal Medicine,531,9870,NE,1,0,0,0,1,1
1184732786,F,GA,N.P.,Nurse Practitioner,0,11,S,0,0,1,0,0,0
1417993163,F,NJ,APN,Registered Nurse,0,12,NE,1,0,0,0,0,0
1558300517,M,IN,M.D.,Emergency Medicine,31,85,MW,0,1,0,0,1,1
1578908000,F,MI,M.D.,Internal Medicine,0,101,MW,0,1,0,0,1,1
1427493568,F,GA,M.D.,Student in an Organized Health Care Education/Training Program,0,50,S,0,0,1,0,0,0
1801871694,F,IN,M.D.,Family Practice,408,4930,MW,0,1,0,0,1,1
1306804562,M,FL,MD,Emergency Medicine,122,1275,S,0,0,1,0,1,1
1417994427,F,PA,PA-C,Physician Assistant,35,29,NE,1,0,0,0,1,0
1710960927,F,NJ,M.D.,Internal Medicine,44,3526,NE,1,0,0,0,1,1
1740306372,M,CO,MD,Emergency Medicine,0,251,W,0,0,0,1,1,1
1538369665,M,SD,O.D.,Optometry,0,193,MW,0,1,0,0,0,1
1417989344,M,CA,MD,Vascular Surgery,0,15,W,0,0,0,1,0,1
1205017308,M,AZ,D.O.,Emergency Medicine,127,259,W,0,0,0,1,1,1
1023125127,M,IL,DPM,Podiatry,17,33,MW,0,1,0,0,1,0
1134139892,M,CA,DMD,Dentist,18,49,W,0,0,0,1,1,1
1467676155,M,WA,M.D.,Family Practice,28,844,W,0,0,0,1,1,1
1669451308,M,IA,"M.D., FAAFP",Family Practice,539,10336,MW,0,1,0,0,1,1
1245355809,F,OH,D.D.S.,Dentist,0,14,MW,0,1,0,0,0,1
1891797239,F,IL,MD,Emergency Medicine,23,12,MW,0,1,0,0,1,1
1922100593,M,NE,MD,Family Practice,0,199,MW,0,1,0,0,0,1
1811302623,M,ND,NP,Nurse Practitioner,11,0,MW,0,1,0,0,1,0
1497723324,M,NC,D.P.M.,Podiatry,68,111,S,0,0,1,0,1,0
1588658942,M,PA,MD,Hematology/Oncology,79,50,NE,1,0,0,0,1,1
1356696876,F,PA,CRNP,Nurse Practitioner,0,507,NE,1,0,0,0,1,0
1912093071,M,CO,D.P.M.,Podiatry,0,50,W,0,0,0,1,1,0
1306800313,M,RI,DO,Orthopedic Surgery,222,389,NE,1,0,0,0,1,1
1801836523,F,NM,M.D.,Family Practice,405,3054,W,0,0,0,1,1,1
1659360527,F,NM,M.D.,Internal Medicine,277,1143,W,0,0,0,1,1,1
1508207838,M,NV,DMD,Dentist,0,20,W,0,0,0,1,1,1
1639321326,F,TN,M.D.,Family Practice,0,53,S,0,0,1,0,0,1
1922045996,F,WI,M.D.,Psychiatry,0,2743,MW,0,1,0,0,0,1
1114160918,M,MO,MD,Ophthalmology,44,58,MW,0,1,0,0,1,1
1558334789,M,FL,DO,Family Practice,1168,10425,S,0,0,1,0,1,1
1225312739,F,TX,DDS,Dentist,16,56,S,0,0,1,0,1,1
1457302259,M,NJ,M.D.,Internal Medicine,286,19314,NE,1,0,0,0,1,1
1629002142,M,FL,MD,Cardiology,0,3578,S,0,0,1,0,1,1
1386683969,M,IL,M.D.,Psychiatry,0,1134,MW,0,1,0,0,0,1
1437597622,M,MA,M.D./PH.D.,Internal Medicine,0,151,NE,1,0,0,0,0,1
1053461483,M,CA,M.D.,Otolaryngology,0,80,W,0,0,0,1,1,1
1255431714,M,CO,OD,Optometry,0,15,W,0,0,0,1,0,1
1538371752,F,AZ,M.D.,Emergency Medicine,34,41,W,0,0,0,1,1,1
1598771222,M,NC,M.D.,Emergency Medicine,48,123,S,0,0,1,0,1,1
1851334981,F,MS,MD,Neuropsychiatry,0,88,S,0,0,1,0,0,1
1710900154,F,FL,DO,Emergency Medicine,79,76,S,0,0,1,0,1,1
1760414254,F,MO,MD,Internal Medicine,0,13,MW,0,1,0,0,0,1
1083672919,M,IN,D.O.,Family Practice,1050,11751,MW,0,1,0,0,1,1
1013972405,M,KY,O.D.,Optometry,0,133,S,0,0,1,0,0,1
1023212784,F,FL,M.D.,Internal Medicine,0,11,S,0,0,1,0,0,1
1801846217,M,NC,M.D.,Cardiac Electrophysiology,0,4161,S,0,0,1,0,0,1
1194926501,M,FL,MD,Endocrinology,0,116,S,0,0,1,0,0,1
1558349456,F,MA,M.D.,Pediatric Medicine,0,16,NE,1,0,0,0,0,1
1386900041,M,NY,M.D.,Student in an Organized Health Care Education/Training Program,0,576,NE,1,0,0,0,0,0
1194066043,F,CO,PA-C,Physician Assistant,75,650,W,0,0,0,1,1,0
1154628113,F,OK,DO,Family Practice,74,663,S,0,0,1,0,1,1
1861558280,M,PA,M.D.,Orthopedic Surgery,0,14,NE,1,0,0,0,0,1
1316233422,F,WI,M.D.,Dermatology,0,11,MW,0,1,0,0,0,1
1649347295,M,NJ,D.O.,Otolaryngology,27,235,NE,1,0,0,0,1,1
1033157144,M,GA,MD,General Surgery,142,160,S,0,0,1,0,1,1
1821439852,F,RI,D.P.M.,Podiatry,14,0,NE,1,0,0,0,1,0
1992048862,M,NY,,Student in an Organized Health Care Education/Training Program,0,811,NE,1,0,0,0,0,0
1164514436,M,WA,D.O.,Family Practice,1394,11462,W,0,0,0,1,1,1
1598801482,F,TN,A.P.N.,Nurse Practitioner,0,18,S,0,0,1,0,0,0
1861402737,M,AZ,DDS,Dentist,36,91,W,0,0,0,1,1,1
1699843318,M,IL,DDS,Dentist,0,14,MW,0,1,0,0,0,1
1356302566,M,MN,MD,Dermatology,0,112,MW,0,1,0,0,0,1
1073803474,F,GA,M.D.,Student in an Organized Health Care Education/Training Program,0,81,S,0,0,1,0,0,0
1750614244,F,MA,NP,Nurse Practitioner,59,2379,NE,1,0,0,0,1,0
1265769707,M,FL,DMD,Dentist,0,14,S,0,0,1,0,0,1
1235479585,M,TN,DDS,Dentist,0,104,S,0,0,1,0,0,1
1710076740,M,CA,O.D.,Optometry,0,14,W,0,0,0,1,0,1
1972694792,M,CA,M.D.,Family Practice,107,9843,W,0,0,0,1,1,1
1427004605,F,PA,MD,Internal Medicine,40,1864,NE,1,0,0,0,1,1
1700941986,F,WA,DDS,Dentist,0,19,W,0,0,0,1,1,1
1720198393,M,PA,MD,Allergy/Immunology,0,614,NE,1,0,0,0,0,1
1558383372,M,NY,MD,Emergency Medicine,0,57,NE,1,0,0,0,0,1
1326052929,M,MI,D.D.S.,Dentist,0,52,MW,0,1,0,0,0,1
1124454939,F,PA,PA-C,Physician Assistant,0,80,NE,1,0,0,0,0,0
1275604837,M,TX,M.D.,Critical Care (Intensivists),0,27,S,0,0,1,0,0,1
1336238153,M,MD,M.D.,Orthopedic Surgery,19,0,S,0,0,1,0,1,1
1144478801,M,CA,P.A.-C,Physician Assistant,31,949,W,0,0,0,1,1,0
1174746564,M,MO,"DDS,MS",Dentist,28,87,MW,0,1,0,0,1,1
1689783540,M,AL,MD,Family Practice,584,779,S,0,0,1,0,1,1
1396854576,F,AL,M.D.,Family Practice,199,7709,S,0,0,1,0,1,1
1740595354,F,AZ,PA-C,Physician Assistant,31,223,W,0,0,0,1,1,0
1467496588,F,GA,P.A-C,Physician Assistant,13,1261,S,0,0,1,0,1,0
1043656051,M,OH,M.D.,Student in an Organized Health Care Education/Training Program,17,0,MW,0,1,0,0,1,0
1194153304,F,MD,NURSE PRACTITIONER,Nurse Practitioner,44,36,S,0,0,1,0,1,0
