annual_inc,delinq_2yrs,home_ownership,inq_last_6mths,open_acc,pub_rec,loan_amnt,int_rate
58000,1,1,1,13,0,3000,10.99
137000,0,0,3,6,1,8400,14.65
65000,0,0,0,11,0,16000,18.25
25000,0,0,2,19,0,7000,10.99
41000,0,0,0,5,0,14000,7.89
61000,0,1,0,19,1,21000,9.99
28000,0,1,0,6,1,10000,13.33
79000,0,1,0,15,0,18000,11.53
55000,1,1,1,32,0,17500,13.99
99000,0,1,1,6,1,5000,5.93
39728,0,0,1,12,0,3000,11.53
130000,0,0,0,17,0,20000,7.89
110000,1,1,0,17,0,23175,22.99
65000,0,1,1,10,0,16000,13.99
80000,0,0,0,9,0,20000,12.29
53000,0,1,0,20,0,7600,12.29
75000,0,0,0,10,0,24000,12.69
51000,0,0,3,8,0,7000,14.65
48000,0,0,0,4,0,16000,11.53
37000,0,0,0,10,0,15475,17.57
25000,0,1,0,16,0,12500,6.68
52000,0,1,0,9,1,15000,14.65
140000,0,1,0,6,0,28000,8.18
48936,0,1,0,6,0,24450,12.69
80000,0,0,1,5,0,20000,9.99
103000,0,1,1,13,0,27000,8.18
31000,0,1,0,6,0,5800,13.99
35000,0,0,1,14,1,10000,12.29
28000,0,0,1,13,0,11150,16.99
66000,1,0,1,7,0,12000,12.69
130000,1,0,0,10,0,15000,15.61
24000,5,0,0,10,0,6400,12.29
65000,0,0,1,13,0,20000,16.55
114400,0,0,2,19,0,26000,20.49
72000,1,0,0,16,0,5000,9.99
52000,0,1,1,20,0,20000,7.89
105000,0,1,2,11,0,6000,12.69
45000,0,0,0,7,0,5000,12.69
124000,0,0,0,9,0,25000,11.53
72000,0,0,0,9,1,19500,11.53
46000,0,1,3,25,0,11225,25.8
100000,0,1,3,8,0,6000,10.99
26000,0,0,0,4,0,10000,10.99
28000,0,0,0,5,0,9000,10.99
60000,0,1,0,4,0,4000,6.68
125000,0,1,0,6,1,27975,17.57
12000,0,0,1,4,1,4275,19.52
105000,0,1,0,12,0,26000,5.93
125632.76,3,0,0,3,0,15775,7.89
72000,0,0,0,10,0,20725,8.18
61000,0,0,1,18,0,12000,12.69
40000,0,1,3,26,0,10000,7.89
50000,0,1,1,11,0,15000,15.61
60000,0,0,0,6,0,26000,5.93
45304,0,1,0,4,0,15200,10.99
78000,0,1,3,10,0,15000,25.57
57000,0,0,0,13,0,22000,13.33
43800,0,0,2,15,1,20000,13.33
70000,5,1,0,18,0,20000,11.53
62833.78,0,0,0,6,0,21475,17.57
59000,0,0,0,6,0,18000,9.99
55000,1,0,0,8,0,4900,13.99
25000,0,1,0,13,1,10000,9.99
120000,0,1,1,7,1,14025,17.57
124000,0,0,2,13,0,31900,24.99
70000,0,1,0,16,0,10000,12.69
98000,0,0,0,13,0,20000,12.29
50000,0,1,0,9,0,12000,18.84
70000,0,0,0,20,0,14000,11.53
105800,0,1,0,11,0,35000,12.29
130000,0,1,0,12,0,15000,12.69
55000,1,0,0,12,0,18000,13.33
52518,0,0,1,19,0,7800,6.68
125000,0,1,0,24,0,12000,6.92
65000,0,0,0,9,0,18000,8.18
35000,0,0,0,12,0,4000,9.99
40000,1,0,0,9,0,12000,9.99
62000,0,0,0,10,1,16000,6.68
122000,0,0,0,9,1,28000,13.99
84000,0,1,2,18,1,28500,14.65
55000,2,0,1,17,0,4175,14.65
65000,0,1,3,12,0,15000,18.25
125000,2,0,1,19,0,9000,5.93
79000,1,1,0,17,0,20000,9.99
56000,0,0,2,24,0,15000,14.65
49000,0,1,0,11,0,16000,12.69
75000,1,1,0,9,0,24000,12.29
211000,0,0,0,8,0,28000,15.61
34105,0,1,0,9,0,14000,9.99
50000,1,0,0,15,0,14975,19.52
55000,1,0,0,11,0,9000,6.68
50000,1,0,1,22,0,6000,9.17
85000,0,1,0,22,0,15000,12.29
15000,0,0,0,8,1,7475,14.65
126000,4,1,0,13,0,35000,19.52
60000,0,0,0,6,0,5200,10.99
62832,0,1,0,9,0,24000,15.61
60000,0,1,0,17,0,16000,7.89
62000,1,0,0,8,0,15000,13.33
73000,1,1,0,11,0,18000,6.39
52000,0,1,0,16,0,23875,12.69
80000,0,1,0,21,0,10000,9.17
97000,0,1,0,8,0,30000,7.89
78000,0,0,0,6,0,12000,9.17
50000,0,0,1,16,0,17000,11.53
58000,0,1,0,16,0,10000,12.69
78800,0,0,2,13,0,16000,11.53
37000,0,0,0,15,1,15000,13.99
43000,0,0,0,5,0,15000,12.69
46000,0,1,0,8,0,6000,12.69
90000,0,1,1,11,2,10000,10.99
125000,0,1,0,9,0,12800,5.93
32000,0,0,0,4,0,11500,18.84
95000,0,1,0,8,1,17600,12.29
235000,0,0,0,19,1,12000,9.17
35000,1,1,0,13,1,2400,11.53
86000,0,0,1,29,0,20000,12.69
50000,1,0,0,8,0,5500,15.61
60532,0,1,0,15,0,17600,10.99
90000,0,1,1,14,1,9000,13.33
65500,0,0,0,11,4,20800,14.65
55000,0,1,0,13,0,24125,16.99
107000,0,0,1,8,0,18000,7.89
225000,1,1,0,15,0,19200,17.57
125000,0,1,2,17,1,15000,10.99
65000,0,1,0,8,1,3500,13.99
14950,0,0,0,7,0,5950,17.57
127626,0,0,1,13,0,35000,9.17
51000,0,1,1,8,1,20000,16.99
85000,7,1,0,15,0,21000,11.53
75000,0,0,0,7,0,12000,9.99
56400,1,0,0,8,0,20000,16.99
40000,0,0,0,7,0,4800,13.33
68000,1,0,1,7,1,14400,13.99
75000,0,0,2,9,0,10000,6.92
50000,0,1,0,14,0,2100,12.29
57000,0,0,1,8,0,20000,20.49
50000,0,0,3,6,0,7000,16.55
36000,0,1,0,14,1,7000,9.99
85000,0,1,1,11,0,32000,13.99
71585,0,1,0,18,0,17000,6.39
68000,1,1,0,16,0,18000,11.53
42350,0,0,0,10,0,10000,15.61
52000,0,0,0,4,0,2000,13.99
79000,0,1,0,10,0,26000,10.99
45000,1,0,0,10,0,20700,13.33
49920,0,1,1,11,1,24925,18.84
55935,0,1,0,6,3,15000,13.99
43400,0,1,0,11,0,6400,16.99
43804.8,0,1,2,21,1,8000,6.39
78000,0,1,3,9,0,24000,13.99
70000,0,0,0,10,1,10175,7.89
40000,1,0,2,4,0,12000,16.55
63000,1,1,0,15,0,22000,12.29
132000,0,0,1,28,0,35000,18.84
35000,0,1,0,7,0,5075,18.84
51000,0,1,0,6,7,10000,7.89
67700,0,0,0,6,0,31100,16.99
43000,0,1,0,5,0,5000,13.33
45500,0,1,1,14,0,20850,17.57
65000,0,0,0,12,0,20000,6.39
34500,0,0,0,6,0,10500,7.89
70000,0,1,0,10,0,30000,8.18
60000,0,0,0,14,0,29975,7.89
108000,0,1,0,21,0,26350,8.18
50000,0,1,0,5,0,6000,7.89
25300,0,0,0,8,0,9500,6.68
29000,0,0,0,5,0,8000,13.33
55000,0,1,2,8,0,27450,18.84
29000,0,1,0,6,0,6000,12.69
130000,0,0,1,6,1,16000,6.68
30000,0,1,2,9,2,10750,18.84
48484,0,0,0,13,0,21325,17.86
57000,0,1,0,11,0,20000,13.33
80000,0,1,1,22,1,30000,14.65
80000,2,0,2,9,0,16000,14.65
79000,0,1,1,11,0,18000,17.57
75000,0,0,0,9,0,13000,12.29
24000,2,0,0,6,0,9000,9.99
102272,0,1,1,17,0,12800,7.89
160000,1,1,0,13,0,35000,15.61
89000,0,1,5,6,1,14400,12.69
44200,0,0,0,15,1,15000,9.99
33550,1,1,0,10,0,12000,17.57
70000,0,0,0,9,0,14400,19.52
108000,0,0,0,14,0,35000,17.57
126000,0,0,0,15,0,16000,13.33
12864,0,0,1,5,0,3500,14.65
58000,0,0,0,28,0,15500,6.92
25000,0,1,0,6,0,5000,11.53
110000,0,1,2,13,1,29450,25.57
80000,6,1,1,16,0,20000,10.99
120000,0,1,1,13,0,15000,9.17
37618,0,0,0,10,0,10525,19.52
104000,0,0,1,8,0,22400,16.99
105000,0,1,0,10,0,28000,13.33
81000,0,1,1,7,0,20000,7.89
42619,1,1,0,11,0,1500,9.17
119000,0,1,1,21,0,28000,8.18
92000,1,1,0,8,0,35000,18.25
96000,0,1,1,17,0,35000,14.65
58900,0,0,0,17,0,12000,14.65
71000,0,1,0,10,0,10000,7.89
40000,0,1,1,10,0,16000,13.33
17000,0,0,3,6,0,3000,16.55
25000,0,0,0,9,0,12500,14.65
30000,0,1,1,16,0,11975,18.25
13091,1,0,1,5,1,6450,18.25
106000,0,1,1,23,0,21000,18.25
139133.96,0,0,0,5,0,35000,9.99
53000,1,1,1,14,0,13000,8.18
166000,0,1,0,11,0,35000,10.99
125000,0,0,0,8,0,25000,7.89
56000,0,0,0,15,0,6000,11.53
35000,0,1,0,10,0,11875,17.86
28000,2,0,0,14,1,10000,13.33
74000,0,1,0,8,0,10000,8.18
53000,0,1,1,11,0,16000,9.17
34000,0,1,0,6,0,4750,19.52
30000,0,0,1,14,0,11200,6.68
32000,0,0,1,9,1,3600,13.33
96475,1,1,0,4,0,35000,13.33
44000,0,0,0,10,0,14000,16.55
20000,0,0,0,11,0,6000,12.29
60000,0,0,0,24,0,8000,14.65
650000,0,1,0,21,0,35000,13.33
50000,0,1,1,21,0,15000,9.99
90000,0,1,1,21,0,12000,9.99
29429,0,0,1,10,0,5600,9.17
64000,0,1,2,11,0,8000,12.69
50000,0,1,1,22,0,10000,12.29
72000,0,1,0,18,0,20000,12.29
73118,0,1,0,13,0,18000,10.99
35000,0,0,0,5,0,2850,10.99
77213,0,1,0,19,0,33950,22.99
85000,1,1,1,21,0,25000,12.29
489000,0,1,2,13,0,28000,10.99
100000,0,0,0,10,0,25000,7.89
70000,0,1,1,19,0,15000,13.99
53000,0,1,1,16,0,15000,9.17
220000,1,1,0,15,0,28000,7.89
55000,0,1,0,18,0,12000,12.69
50000,0,1,2,4,0,18000,10.99
120000,0,1,0,6,0,5000,7.89
69000,0,0,0,8,1,5000,7.89
62000,0,1,0,12,3,24625,16.99
55000,0,0,2,10,0,11000,11.53
119000,0,1,0,20,0,12000,6.39
36000,0,0,0,8,0,12000,15.61
64000,0,1,2,18,0,20000,6.39
87500,0,1,0,17,1,32000,15.61
27000,0,1,0,2,0,8000,6.39
42500,1,0,0,17,0,1500,13.33
30000,0,1,0,7,0,11000,13.33
65000,0,0,0,6,0,12000,13.99
122000,0,1,1,10,0,25000,13.33
72300,0,0,0,12,0,15000,13.33
30000,0,1,2,26,0,2000,12.29
70000,0,1,1,18,0,21625,17.86
52000,0,1,0,15,1,8000,6.92
53000,0,1,1,17,0,10000,6.68
90100,0,1,0,14,0,14000,7.89
60000,2,1,0,16,0,8000,7.89
53000,0,0,1,10,0,20000,13.33
108000,0,0,1,5,1,15000,6.92
60000,0,0,1,12,1,8000,13.99
82000,0,0,0,9,0,15000,11.53
75000,1,1,1,10,0,30000,12.69
75000,1,0,5,19,0,17500,13.99
110000,0,0,1,10,0,11000,11.53
52000,0,1,0,6,2,12000,11.53
70000,0,1,0,3,0,10000,6.39
65000,0,0,1,9,0,13625,5.93
40000,0,1,1,12,0,11925,6.92
65000,0,0,0,10,0,10000,7.89
52250,0,1,0,7,0,12000,9.17
22000,0,1,1,11,1,9175,14.65
85000,0,1,0,15,0,35000,12.69
65000,0,1,0,13,1,6000,10.99
82500,0,1,0,6,0,28000,16.55
172000,0,0,0,9,0,11800,7.89
120000,0,1,0,9,0,27000,6.92
52000,0,0,1,3,0,16000,9.17
60000,0,1,0,22,0,8000,8.18
120000,0,0,0,10,0,6000,6.92
48000,0,0,0,10,0,22000,18.84
75000,0,0,0,13,0,18500,8.18
50000,1,1,1,14,0,6000,12.29
105000,0,1,0,13,0,30000,10.99
125000,0,1,0,8,0,35000,9.99
46000,0,0,1,7,0,8400,6.92
220000,0,0,5,13,0,12000,6.92
38000,0,0,0,9,0,8000,12.29
75000,0,0,0,12,0,20675,25.8
39000,0,1,0,13,1,14000,16.99
21837,0,0,1,14,1,6000,13.99
67000,0,1,0,6,1,12000,16.99
70000,0,0,0,5,0,14000,6.92
107979,2,0,0,9,0,28000,7.89
40000,1,1,1,21,0,12000,13.33
75000,0,1,0,16,0,35000,13.99
55000,0,1,1,14,0,14000,16.99
65000,1,1,1,14,0,15000,11.53
91000,1,1,0,17,0,10000,12.69
80000,0,1,2,13,0,5600,6.68
49405,0,1,0,10,0,23650,12.69
31900,0,1,2,16,0,9550,18.25
63482,0,1,1,17,0,13100,16.55
100000,0,0,1,14,1,15000,6.68
56900,0,1,0,22,0,24000,7.89
18000,0,1,1,8,0,6000,14.65
200000,1,0,0,11,2,25000,18.84
113000,0,0,0,7,0,16000,7.89
68500,1,1,0,8,0,31450,18.84
52000,0,0,0,20,0,16000,13.99
75000,0,0,0,11,0,10000,13.33
66500,0,1,0,18,0,24400,13.99
40000,0,0,0,7,0,11050,12.69
91000,0,1,0,16,0,28000,13.99
200000,0,1,0,4,0,4000,10.99
60000,0,1,1,12,4,13875,16.55
52000,0,0,0,4,0,4000,15.61
45000,0,0,1,7,0,15000,9.17
440000,0,1,0,4,0,28000,6.92
100000,1,1,1,17,0,20000,8.18
102000,1,1,0,13,0,35000,18.25
65000,0,1,0,13,1,20000,13.33
122600,0,0,0,10,0,19800,10.99
146000,1,1,0,12,0,16600,12.69
36000,0,0,0,5,0,10000,7.89
80000,1,1,0,9,0,24000,12.69
79000,0,1,0,20,0,15000,9.99
150000,0,1,0,26,0,17000,13.33
30179,0,0,1,17,0,9050,25.8
35000,0,1,0,4,0,3600,14.65
57000,0,0,1,16,0,16000,16.99
35000,0,0,1,8,0,13300,19.52
105000,8,1,0,14,0,20000,10.99
293750,0,1,0,14,0,24000,8.18
72000,0,1,1,8,1,10000,7.89
25000,0,1,1,6,0,10425,14.65
107000,0,1,1,26,1,25000,10.99
40000,0,1,0,10,0,10000,6.92
43000,0,0,3,10,2,15425,21.67
65000,0,0,1,20,0,10000,6.39
82000,0,1,0,12,0,18000,6.39
77000,2,1,3,34,0,16000,11.53
93000,0,1,0,13,0,20000,7.89
157525,0,0,1,13,0,35000,16.55
66000,0,0,0,5,0,7500,6.68
55000,0,1,0,8,0,19800,19.52
50000,0,1,3,15,0,15000,16.99
141000,1,0,1,12,0,24000,8.18
141000,0,0,4,21,0,30000,15.61
41000,0,1,2,11,1,11200,14.65
55000,0,1,0,9,1,5000,9.99
85000,0,0,1,9,1,7000,6.92
90800,0,0,3,16,0,25000,19.52
50000,0,0,1,9,0,7500,16.55
56000,0,1,1,18,0,27975,17.57
60000,0,1,0,14,0,15000,6.92
50000,0,0,0,8,1,6000,9.17
60000,0,1,0,14,0,14000,7.89
20000,0,1,2,11,0,9975,18.25
106500,3,1,3,37,1,9600,9.99
57000,0,1,0,11,0,20000,9.99
74000,0,0,1,14,0,12000,9.17
29000,0,0,0,3,0,4000,9.99
58000,3,1,1,5,0,3750,16.99
44896.31,2,1,1,14,0,12000,13.99
61115,3,1,0,10,0,6000,12.29
80000,0,1,0,10,0,20000,6.39
75000,1,0,0,8,0,13000,13.33
35000,0,0,1,7,0,11000,6.92
42000,0,0,0,12,0,13550,9.99
71394,0,0,0,9,0,9300,5.93
150000,0,0,0,15,0,6000,11.53
75000,0,0,0,12,0,10000,6.92
132600,1,1,0,31,0,20000,6.39
51800,0,1,0,9,2,6000,6.92
54148.5,0,0,0,10,0,10000,13.99
56000,0,0,0,5,0,20400,7.89
100000,1,1,0,6,0,30000,18.25
33488,0,1,0,5,0,11200,14.65
54000,0,0,0,6,0,20000,10.99
93000,0,1,2,11,1,30000,16.55
193000,0,1,0,12,0,24800,6.68
47000,0,0,1,4,0,13500,18.84
32000,0,0,0,18,0,12000,6.68
33000,0,1,0,9,0,10000,9.17
40000,0,0,0,11,0,12000,11.53
120000,0,1,1,11,0,21000,10.99
60000,1,1,1,11,0,15000,7.89
85000,0,1,0,21,0,12000,9.99
24000,0,0,0,8,0,5300,13.33
42000,1,1,0,9,0,17000,12.69
80000,0,1,0,8,0,28000,17.86
60000,1,1,0,12,0,7200,12.29
35000,0,1,0,10,0,4000,6.39
34800,0,1,0,24,0,14000,9.17
30000,0,1,0,10,0,11200,13.99
48000,1,1,0,15,0,6600,8.18
48000,0,1,1,15,1,15125,8.18
55000,1,1,0,8,0,14475,17.86
75000,1,0,0,6,0,20000,6.68
112110,0,1,0,6,0,7000,5.93
39000,0,1,0,8,1,8000,12.69
168000,1,0,1,26,0,19000,7.89
59000,0,1,0,14,0,10800,7.89
74880,5,0,5,8,1,3175,14.65
55000,0,1,2,15,2,12000,11.53
89000,0,1,1,13,0,20400,12.69
51000,0,0,0,7,0,2500,16.55
107000,0,1,0,9,0,7000,6.92
75323,0,1,0,11,0,6000,6.68
70000,0,1,0,14,0,24000,9.17
60000,1,1,2,14,0,10700,15.61
63000,0,1,0,15,1,26375,18.25
90000,0,1,0,20,0,28000,8.18
44000,1,1,0,8,0,17225,18.84
30000,0,0,1,26,1,8750,16.99
27000,0,0,1,8,0,9700,15.61
102000,0,0,0,7,0,28000,19.52
450000,0,1,1,10,0,35000,10.99
65000,0,1,2,24,1,13000,10.99
50000,0,0,1,9,0,10000,13.33
76000,3,0,0,11,0,15500,8.18
75000,4,1,0,16,0,25000,13.99
47000,0,1,0,19,0,5500,7.89
43000,0,1,0,4,0,10000,13.33
400000,0,1,1,7,0,32000,6.92
40704,0,1,0,5,0,4000,11.53
60000,0,0,3,15,1,12000,10.99
142000,1,1,0,14,0,15400,7.89
35880,0,1,0,7,0,12000,16.99
53000,1,1,1,5,0,15000,14.65
123000,0,1,0,11,0,26000,5.93
45000,0,0,2,11,1,15000,14.65
113667,0,0,0,4,0,12000,13.33
60000,0,1,0,9,0,22375,12.29
32000,0,0,0,15,0,3000,9.17
175000,7,1,2,19,0,35000,12.69
20000,0,0,1,16,0,6000,16.55
150000,0,1,0,15,0,7975,5.93
140000,0,0,2,8,0,10000,6.92
110000,0,1,1,13,0,24000,17.86
75000,0,0,0,11,0,10000,5.93
52936,1,1,0,9,0,5000,8.18
90000,0,0,0,11,0,31000,11.53
87882,0,1,3,13,0,35000,15.61
101000,1,1,1,12,0,13000,6.39
55000,0,1,1,10,0,15000,15.61
88000,0,0,4,21,0,7200,17.57
50000,0,1,1,12,0,8100,11.53
33000,0,1,0,4,0,5000,13.99
57000,0,1,0,10,1,24000,8.18
70000,0,1,0,4,0,17500,9.17
160000,0,1,0,22,0,35000,10.99
70000,0,1,0,12,0,16000,17.57
145000,0,1,1,20,0,20000,10.99
90000,3,1,0,15,1,20000,12.29
61000,0,1,0,23,0,15000,7.89
62000,1,1,4,14,1,15000,21.67
90000,0,0,0,7,0,7000,6.92
42000,2,1,2,8,0,14175,19.52
59500,0,0,0,8,0,12000,6.39
104000,0,1,0,16,0,9600,7.89
86000,0,1,0,12,0,10000,5.93
40000,0,0,0,7,0,6825,19.52
46800,0,0,0,9,0,20500,12.69
69000,1,1,0,8,0,18000,9.17
109000,0,1,0,14,0,20000,11.53
93560,0,1,2,15,1,26825,18.25
72000,0,1,1,8,1,9600,6.39
47745,0,0,0,11,1,14150,13.33
40000,0,1,0,21,0,11625,5.93
53000,2,1,1,11,0,11575,12.69
38000,0,0,0,10,0,6000,9.17
70000,1,0,2,9,0,4000,12.29
32000,0,1,0,9,0,7000,7.89
48000,0,0,1,11,1,5000,13.99
275000,0,1,0,29,0,35000,6.92
40000,0,1,0,10,1,15600,18.84
60000,0,1,0,13,0,29975,25.57
95000,1,1,1,12,0,12000,8.18
195000,0,1,1,11,7,15000,6.92
31200,0,1,1,16,0,6000,9.17
70000,1,0,1,14,0,5000,9.99
44000,0,0,0,13,1,10250,12.69
20240,0,0,0,4,0,5000,9.17
55000,0,0,0,17,0,19750,23.99
40000,0,0,0,6,0,10500,12.29
45000,0,0,1,7,0,10000,13.33
89000,0,1,1,16,0,25500,13.99
75000,1,0,0,17,0,12000,11.53
38000,1,0,0,11,0,11000,12.29
45000,0,0,0,13,1,8000,13.33
93076,0,1,0,11,0,20000,15.61
57000,0,1,0,18,0,25000,6.92
91000,0,1,0,16,0,35000,19.52
72000,0,0,1,15,0,20125,18.84
53000,0,0,2,16,0,24350,14.65
65000,0,0,0,14,1,32500,14.65
61818.2,2,1,0,16,0,23475,16.55
60000,0,1,0,8,0,13000,13.33
35000,0,1,0,8,0,14600,17.86
60000,0,0,0,5,0,14000,9.17
70000,0,0,0,15,0,20000,9.17
90000,0,1,0,16,0,20000,6.39
84000,0,1,0,25,0,6000,6.92
24000,0,1,2,4,0,11950,18.84
33240,0,1,0,12,0,15000,12.69
38000,0,0,1,16,1,6000,11.53
48000,7,0,0,11,0,15000,18.25
48000,0,1,0,8,0,13000,6.68
110000,1,1,0,12,1,34800,12.69
75000,1,0,0,9,0,8800,5.93
70000,1,0,0,19,0,23000,6.92
117000,0,0,1,12,1,20000,8.18
55000,0,0,2,8,0,17025,16.55
105000,1,1,2,16,0,16000,13.99
85000,1,1,0,12,0,20000,8.18
37968.72,0,1,1,5,0,10000,16.99
52000,0,1,0,9,1,15000,9.99
114000,0,0,1,16,0,25875,13.99
60000,0,0,0,14,0,7000,6.39
250000,4,0,2,14,0,20000,6.92
50000,0,1,0,9,3,14000,13.99
99500,0,1,0,5,0,18500,6.92
49900,0,0,0,6,0,15900,16.55
58000,0,1,0,5,0,10000,16.55
150000,0,1,3,7,0,25000,15.61
88000,0,1,0,6,0,12500,5.93
40000,0,0,0,7,0,15000,6.92
78000,0,1,1,14,0,23075,17.86
104000,0,0,0,23,0,22400,14.65
118700,0,1,0,13,0,28000,7.89
57750,0,1,1,15,0,26500,19.52
48665.93,0,1,1,17,1,10000,7.89
38500,0,0,0,21,1,2400,13.99
40000,0,1,0,24,1,12000,9.99
66000,0,0,0,6,2,6000,13.33
150000,0,0,1,16,0,10000,6.68
70000,0,0,0,11,0,18800,18.84
48000,0,1,1,14,0,15000,13.33
64357,0,0,4,16,0,13375,19.52
150000,0,0,1,11,1,22250,25.57
95000,0,1,0,18,0,35000,7.89
81000,0,1,0,21,0,24000,12.69
55000,0,1,0,13,0,11000,5.93
75000,0,1,3,10,0,12000,15.61
78000,0,0,0,13,0,8000,9.99
47500,1,0,0,18,0,12000,13.99
62000,0,0,0,7,0,6000,6.92
75000,0,0,0,3,2,14825,14.65
32000,0,1,1,14,0,12000,10.99
95000,0,1,0,7,0,35000,17.57
40000,0,1,0,11,1,14400,8.18
53000,0,1,1,9,0,18825,23.99
150000,0,0,1,28,0,20000,10.99
34000,0,1,0,8,0,9000,12.69
93000,0,0,0,7,0,7000,10.99
50000,1,1,2,18,0,13000,12.29
75000,0,1,1,10,1,10000,6.68
65000,0,1,0,12,0,15000,16.55
86000,0,1,1,27,0,30000,10.99
70000,0,1,1,19,0,28000,7.89
69500,0,0,0,10,0,20000,6.68
42585,3,1,1,6,1,5600,13.33
63000,0,0,0,9,0,20100,24.5
96000,0,1,0,16,0,19200,6.92
146500,1,1,0,10,0,35000,13.33
104000,0,1,0,12,0,24000,10.99
89500,0,1,0,24,0,14400,6.68
44000,0,1,3,13,0,14000,16.55
70000,1,1,0,16,0,23800,7.89
65000,0,0,0,9,0,7200,13.99
58000,0,0,0,14,0,24000,13.33
145000,0,1,0,12,0,35000,13.33
19000,0,1,1,4,0,1200,14.65
312858.36,0,0,6,11,0,35000,16.99
54000,0,0,0,9,0,9600,8.18
118664,0,0,0,5,0,35000,14.65
45000,1,0,3,21,0,4200,6.92
60000,0,1,0,5,0,15000,12.29
60324,0,0,0,8,3,20950,22.99
86000,1,0,0,5,0,21000,7.89
80000,0,0,0,23,0,12000,6.39
205000,4,1,2,6,0,8700,6.92
117000,0,1,0,15,0,35000,12.69
55000,0,1,1,5,0,13150,17.86
90000,1,1,4,24,1,15000,16.55
32000,1,1,0,5,0,8000,8.18
75132,0,1,1,12,0,12000,9.99
145000,0,1,0,14,0,24950,12.69
66981,0,0,0,14,0,17925,16.99
84000,1,0,1,9,0,9000,7.89
60000,0,1,1,26,0,15000,15.61
57500,0,0,0,14,0,15500,17.57
70000,0,0,1,15,0,25675,24.5
107000,0,1,0,7,0,15000,6.39
104000,0,1,0,12,0,20000,6.39
28213.92,0,1,3,8,1,9575,17.57
64000,1,1,3,17,0,16100,25.8
40000,0,0,1,3,0,12000,12.29
135000,1,1,0,14,0,4000,6.39
110000,0,1,1,13,0,30000,7.89
30000,0,0,1,11,0,8300,12.69
48000,0,1,1,8,0,22000,12.29
100000,1,0,0,13,0,13500,12.69
80000,0,1,0,21,0,14000,8.18
56600,0,1,1,11,1,18550,18.25
130000,0,1,0,21,0,29675,6.92
130000,0,0,0,12,0,28800,11.53
67892,0,1,1,9,0,4000,7.89
20000,0,1,0,13,0,8400,7.89
61000,0,1,1,17,1,3000,9.99
70000,0,0,2,8,1,6400,12.69
80000,9,1,2,9,0,7200,11.53
55000,0,1,1,13,0,7000,15.61
80000,1,1,2,20,1,25325,20.49
73000,0,1,0,13,0,4400,5.93
45000,0,0,0,5,0,12000,6.92
64000,1,0,1,11,0,26850,20.49
50000,0,1,0,13,0,16000,14.65
62525,0,1,0,16,0,15000,13.33
95472,0,0,0,17,0,25000,9.99
85000,0,1,0,15,0,10000,14.65
77000,0,1,1,10,0,14400,13.33
46000,0,0,0,12,0,22950,13.33
85000,0,1,0,13,0,16500,5.93
65000,0,0,0,15,0,12000,7.89
43000,0,0,0,13,0,9800,11.53
62100,0,1,0,8,0,16800,10.99
28700,0,1,2,10,1,5225,17.57
95000,0,1,2,18,1,14200,8.18
60000,0,0,0,7,0,10600,12.29
78000,0,1,0,10,0,25000,10.99
96000,0,0,1,19,0,12000,9.17
83000,0,1,0,12,0,1200,8.18
53000,0,1,0,12,0,10000,10.99
83000,0,1,0,27,0,30000,9.99
70000,0,1,4,7,1,14825,22.99
65755,0,0,0,6,0,18000,6.39
111650,0,1,0,20,0,35000,10.99
40000,0,0,1,21,0,10000,12.29
88400,7,1,3,8,1,8000,23.99
142000,0,1,2,20,0,31000,25.83
47000,0,1,1,12,0,11000,10.99
30000,0,0,0,6,0,10075,14.65
85000,0,1,1,14,0,26625,17.86
80000,0,1,0,16,0,21000,17.86
154000,3,1,0,18,0,25000,16.99
94000,0,0,0,9,0,24000,7.89
76500,0,1,0,9,0,4000,11.53
85000,0,1,1,17,0,24000,13.99
56576,0,1,0,7,1,13200,12.29
45000,0,1,3,17,1,3500,10.99
87000,4,1,0,10,1,10000,6.92
37000,0,0,0,2,0,11000,6.92
54000,0,0,1,8,0,7200,12.29
35000,0,1,0,21,1,12000,10.99
65000,0,1,1,8,0,6500,5.93
69000,0,1,0,14,0,7200,5.93
48950,0,0,0,11,1,12400,16.99
70000,0,0,1,13,0,11400,13.33
69000,0,1,0,6,0,11200,6.92
110000,0,0,0,6,0,10000,6.92
80000,0,1,1,20,0,25000,14.65
31000,0,0,1,9,0,10000,10.99
85000,0,1,0,11,0,20000,10.99
55000,0,0,0,21,0,24175,13.99
50000,0,0,0,8,0,20000,10.99
82000,0,0,0,10,0,21000,10.99
91000,0,1,0,21,0,27575,6.92
48000,0,1,0,10,0,16225,15.61
30000,0,1,0,7,0,8000,9.17
55000,0,0,0,7,1,20000,9.99
95000,0,0,0,11,0,27975,17.86
40000,0,0,0,12,0,2400,13.33
90000,0,1,0,8,0,24000,17.86
38000,0,0,3,5,0,1400,16.99
80000,0,1,0,10,0,21000,13.99
95000,0,0,2,6,0,2700,13.33
38000,0,0,0,5,0,3000,10.99
80000,1,0,0,17,0,18000,11.53
175000,0,0,1,10,0,10000,14.65
73000,0,0,1,6,0,8500,6.39
68000,0,0,0,10,1,1000,12.29
75000,2,1,0,7,0,21600,13.33
22800,0,0,2,12,0,6000,10.99
70000,0,1,1,11,0,35000,13.33
70000,0,1,0,6,0,6400,10.99
76000,0,1,0,16,2,14000,11.53
49748.05,0,1,3,7,1,8000,12.69
60000,0,1,0,13,0,2000,9.99
